price,year,manufacturer,condition,cylinders,fuel,odometer,transmission,type,paint_color,F1,F2,F3,F4
1291.0,1997.0,ford,good,4 cylinders,gas,,manual,pickup,silver,151,1.822393466137858,0.12957648939157795,a
13355.0,2015.0,subaru,like new,4 cylinders,gas,97500.0,automatic,sedan,white,218,2.3296458261496817,0.004378902087018632,b
39612.0,2014.0,ford,good,8 cylinders,gas,55821.0,automatic,truck,black,2430,2.3164516610161643,0.2228387785203693,a
20094.0,2017.0,ford,good,6 cylinders,gas,125523.0,automatic,SUV,white,791,2.313213434838409,0.15939257930173306,a
4643.0,2002.0,ford,good,6 cylinders,gas,77385.0,automatic,SUV,red,263,1.9797030794702064,0.19354761628183498,c
0.0,2004.0,ford,excellent,8 cylinders,gas,139586.0,automatic,pickup,black,5585,2.1621385814149763,0.16592856085897625,c
6055.0,2009.0,ford,good,6 cylinders,gas,106850.0,automatic,sedan,blue,4392,2.2940041660073063,0.11204515795715426,a
7906.0,2016.0,ford,good,6 cylinders,gas,165721.0,automatic,sedan,silver,653,2.6147133055076592,0.2219235048724617,c
12442.0,2016.0,ford,excellent,4 cylinders,gas,100287.0,automatic,SUV,silver,2932,2.4545979045196153,0.04552825314914005,c
14769.0,2013.0,ford,excellent,6 cylinders,gas,233441.0,automatic,truck,blue,4722,2.273286420111364,0.09761002413937002,a
16795.0,2016.0,ford,good,4 cylinders,gas,79123.0,automatic,SUV,red,10718,2.466161590629547,0.0951878985915581,a
13834.0,2014.0,ford,excellent,4 cylinders,gas,53332.0,automatic,SUV,white,480,2.3220110496040323,-0.055536220679999165,b
9740.0,2012.0,subaru,excellent,4 cylinders,gas,163000.0,automatic,sedan,silver,1819,2.13730356335718,0.15575978465056162,a
11868.0,2014.0,ford,good,4 cylinders,gas,79671.0,automatic,sedan,black,901,2.4028783751860745,0.10816368986675344,b
5150.0,2011.0,ford,good,6 cylinders,gas,204265.0,automatic,SUV,blue,4524,2.25851588419379,0.08889807372345923,b
39731.0,2017.0,ford,good,6 cylinders,gas,14695.0,automatic,pickup,blue,4945,2.390181249619979,0.2043285654348699,c
13008.0,2006.0,ford,good,8 cylinders,gas,172487.0,automatic,truck,white,148,2.2423388288760533,0.061581246177987325,b
5777.0,2009.0,ford,excellent,4 cylinders,gas,69000.0,manual,sedan,blue,3544,2.2901444426071733,-0.03641876877734857,c
6115.0,2007.0,ford,excellent,4 cylinders,gas,68452.0,automatic,sedan,white,631,2.306764138163001,0.1471387933560132,a
18348.0,2015.0,ford,excellent,6 cylinders,gas,162264.0,automatic,pickup,white,1585,2.3662080640715324,0.2314147822674436,c
57370.0,2017.0,ford,good,8 cylinders,gas,51127.0,automatic,truck,red,1075,2.312752236465694,0.06746281365443105,b
12335.0,2014.0,ford,good,6 cylinders,gas,132249.0,automatic,SUV,red,1127,2.3641792754764137,0.1806103254726108,b
18603.0,2018.0,ford,good,6 cylinders,gas,14500.0,automatic,pickup,silver,144,2.4423362626249467,0.1908580434171416,b
28176.0,2013.0,ford,like new,6 cylinders,gas,142305.0,automatic,pickup,black,982,2.5174270832433585,0.14091433614569793,b
10845.0,2012.0,ford,excellent,6 cylinders,gas,119501.0,automatic,SUV,red,1538,2.246914268332062,0.18243855753538246,b
4139.0,2007.0,ford,good,6 cylinders,gas,143600.0,automatic,SUV,black,367,2.1003188123600762,0.2173457979856778,c
3813.0,1998.0,ford,excellent,8 cylinders,gas,211587.0,automatic,SUV,blue,1842,1.8938562970962085,0.21254736675262326,b
12391.0,2012.0,ford,excellent,6 cylinders,gas,115000.0,automatic,sedan,silver,3371,2.2734825472378044,0.1596644187175565,b
15136.0,2017.0,ford,like new,4 cylinders,gas,16637.0,automatic,sedan,red,258,2.255748014493168,0.043828877777649794,c
57908.0,2019.0,ford,excellent,6 cylinders,gas,57200.0,automatic,pickup,white,1247,2.352108430688631,-0.12140813958580465,b
13432.0,2014.0,ford,excellent,4 cylinders,gas,95517.0,automatic,SUV,black,764,2.4988243912207486,0.12401882232852247,c
800.0,2014.0,ford,good,4 cylinders,gas,57327.0,automatic,sedan,red,1715,2.210961141250607,0.1720826075448249,b
8584.0,2009.0,ford,good,8 cylinders,gas,86000.0,automatic,pickup,red,95,2.1130788803221945,0.01109575522534266,a
1588.0,2011.0,ford,excellent,8 cylinders,gas,,automatic,SUV,blue,1071,2.1468284103747486,0.08916320976896715,a
2865.0,1997.0,ford,good,8 cylinders,gas,180000.0,automatic,pickup,black,415,1.7669693543061038,0.18228505791087096,a
18598.0,2013.0,ford,excellent,6 cylinders,gas,155580.0,automatic,pickup,blue,15358,2.365782525093367,0.03329763110567378,c
5204.0,2011.0,ford,good,8 cylinders,gas,130000.0,automatic,sedan,black,455,2.2620422251082117,0.10685427410046516,a
2590.0,2008.0,ford,good,4 cylinders,gas,136000.0,automatic,sedan,blue,70,2.159008602188093,-0.05000309831367025,a
26711.0,2014.0,ford,excellent,8 cylinders,gas,25883.0,automatic,pickup,red,198,2.512927797116131,-0.12044989465663733,a
30038.0,2020.0,subaru,like new,4 cylinders,gas,10442.0,automatic,SUV,red,2395,2.5481245381360083,0.06337872681043616,b
16138.0,2013.0,ford,good,8 cylinders,gas,137278.0,automatic,truck,white,2035,2.263626152767288,0.09952724470194216,b
5525.0,2008.0,ford,excellent,6 cylinders,gas,163000.0,automatic,SUV,blue,152,2.2603683923035107,-0.14097220985898334,b
22014.0,2016.0,ford,excellent,8 cylinders,gas,42407.0,automatic,truck,white,312,2.302905524148352,-0.08271342719164723,c
2326.0,2013.0,ford,excellent,6 cylinders,gas,72000.0,automatic,SUV,silver,1012,2.115903955608847,0.017420938269052392,b
19084.0,2016.0,ford,excellent,4 cylinders,gas,58094.0,automatic,sedan,black,418,2.5942077004297657,0.3078639858326394,b
18840.0,2016.0,ford,excellent,6 cylinders,gas,109144.0,automatic,pickup,white,496,2.3759845359055944,-0.003200656114121764,c
22166.0,2010.0,ford,excellent,8 cylinders,gas,106624.0,automatic,truck,silver,453,2.355907356841748,0.2040252219843571,a
5774.0,2010.0,ford,excellent,6 cylinders,gas,185000.0,automatic,sedan,silver,147,2.1058087521992785,0.1052696346071858,b
13939.0,2011.0,ford,good,6 cylinders,gas,23000.0,manual,truck,silver,314,2.25883179222219,0.27991546157456304,a
20258.0,2015.0,ford,good,8 cylinders,gas,176000.0,automatic,pickup,silver,234,2.5291418737907687,-0.017278301734775958,b
32636.0,2015.0,ford,excellent,6 cylinders,gas,90000.0,automatic,pickup,white,856,2.392708242999824,0.010811809186676595,b
4587.0,2010.0,ford,good,6 cylinders,gas,167000.0,automatic,SUV,black,215,2.254731575243617,0.019321659420173512,c
4792.0,2003.0,ford,excellent,8 cylinders,gas,181342.0,automatic,SUV,white,739,2.039687024908528,0.10082165498402904,a
8548.0,1999.0,ford,good,6 cylinders,gas,161000.0,automatic,truck,black,739,1.9749532594210533,0.1229193158216485,b
9755.0,2009.0,ford,excellent,8 cylinders,gas,226113.0,automatic,pickup,red,3603,2.113230065318509,0.12640674826567594,b
7541.0,2007.0,ford,good,8 cylinders,gas,157695.0,automatic,truck,white,131,2.458214439022976,0.061611138383962184,b
0.0,2016.0,ford,like new,4 cylinders,gas,60314.0,automatic,SUV,white,753,2.399001259409047,0.05118857018222405,c
3220.0,2011.0,ford,excellent,8 cylinders,gas,170111.0,automatic,pickup,white,666,2.49828937682194,0.21024463902983745,b
16031.0,2017.0,subaru,like new,4 cylinders,gas,48066.0,automatic,sedan,red,3592,2.4861792161571894,0.0022783187053696807,c
7744.0,2008.0,ford,good,6 cylinders,gas,159000.0,automatic,SUV,white,565,2.1950354747301,0.17699176273730888,b
4032.0,2003.0,ford,good,8 cylinders,gas,201000.0,automatic,pickup,white,282,1.9413780342502664,0.009077490999615176,a
34396.0,2017.0,ford,good,6 cylinders,gas,14874.0,automatic,pickup,red,5057,2.2680673524031194,-0.002774514444166473,a
12396.0,2013.0,ford,excellent,4 cylinders,gas,94022.0,automatic,SUV,black,1454,2.220157653422316,0.14883145055406982,c
13258.0,2010.0,ford,good,8 cylinders,gas,123000.0,automatic,SUV,white,126,2.1483580849372745,0.2757727761042692,a
17680.0,2013.0,ford,good,8 cylinders,gas,158537.0,automatic,truck,white,806,2.258877553372959,0.04030897954323076,c
12083.0,2009.0,ford,excellent,8 cylinders,gas,167620.0,automatic,SUV,blue,6804,2.1659153267337765,0.2089112068949636,c
15288.0,2011.0,ford,excellent,6 cylinders,gas,189000.0,automatic,truck,white,177,2.2670995812657617,0.1760081639973399,c
14993.0,2012.0,ford,good,8 cylinders,gas,154062.0,automatic,pickup,black,667,2.2340046866233494,-0.12165535838316945,a
13137.0,2011.0,subaru,excellent,4 cylinders,gas,114003.0,automatic,sedan,silver,1270,2.315068974791691,0.1948465433353187,c
6971.0,2011.0,subaru,good,4 cylinders,gas,142000.0,automatic,sedan,black,2839,2.1647367720366315,0.07943820864280215,a
7493.0,2006.0,ford,excellent,8 cylinders,gas,112000.0,automatic,pickup,white,151,2.151699585113459,-0.04323630722465793,b
500.0,2017.0,ford,like new,4 cylinders,gas,27963.0,automatic,sedan,white,591,2.224794200339355,0.14789861909125085,a
9567.0,2010.0,ford,like new,6 cylinders,gas,170000.0,automatic,sedan,white,2321,2.275224361303457,0.14053057499183466,a
15548.0,2014.0,ford,excellent,6 cylinders,gas,97350.0,automatic,sedan,black,549,2.2688811210927096,0.1521870494599993,b
1086.0,2008.0,ford,fair,4 cylinders,gas,245000.0,automatic,pickup,white,326,2.3286938778086173,0.206739837218047,c
29737.0,2013.0,ford,like new,6 cylinders,gas,103588.0,automatic,pickup,white,1149,2.2502912892058027,0.08687180980255951,a
21525.0,2012.0,ford,good,6 cylinders,gas,127000.0,automatic,pickup,white,618,2.363242090725409,0.0012453695123284814,a
43414.0,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.454494091713878,0.26254086869544524,a
8848.0,2016.0,ford,excellent,4 cylinders,gas,85000.0,automatic,sedan,black,380,2.4154987393021994,0.09843694722137486,a
41925.0,2015.0,ford,excellent,8 cylinders,gas,59000.0,automatic,truck,white,390,2.3914204703466155,0.17837454029648556,b
13184.0,2013.0,ford,excellent,6 cylinders,gas,,automatic,SUV,white,845,2.3331268516531027,0.0658787186762042,a
11803.0,2014.0,ford,good,6 cylinders,gas,119000.0,automatic,sedan,black,4196,2.298718155834975,0.12465450198690052,c
20917.0,2014.0,ford,like new,8 cylinders,gas,115012.0,automatic,pickup,white,964,2.3440115180510266,0.02111008599131675,a
21931.0,2014.0,ford,excellent,6 cylinders,gas,125439.0,automatic,SUV,black,4610,2.2852840383983453,0.2901172033381214,c
8187.0,2003.0,ford,excellent,6 cylinders,gas,100000.0,manual,truck,blue,561,2.085599397619148,0.06283370967789223,b
3632.0,2005.0,ford,excellent,4 cylinders,gas,172436.0,automatic,sedan,blue,4479,2.0049443342950704,-0.05436350957290925,b
8368.0,2006.0,ford,excellent,8 cylinders,gas,112000.0,automatic,pickup,white,151,2.114764498199433,0.08193849121626688,b
3857.0,2006.0,ford,good,4 cylinders,gas,200000.0,automatic,SUV,red,225,2.1308868372314635,0.1759610230760575,b
76059.0,2019.0,ford,like new,6 cylinders,gas,16500.0,automatic,pickup,white,1088,2.4277799213951243,0.1710391369221625,c
800.0,2018.0,ford,excellent,8 cylinders,gas,59515.0,automatic,truck,blue,6847,2.617040592096758,0.2475322374369732,b
10020.0,2004.0,ford,good,8 cylinders,gas,168000.0,automatic,pickup,white,419,2.1153043729643795,0.12001646782139096,a
7919.0,2012.0,ford,excellent,6 cylinders,gas,189000.0,automatic,SUV,white,143,2.2586525620353983,0.13133562203462198,c
21937.0,2017.0,ford,like new,4 cylinders,gas,42000.0,automatic,sedan,black,901,2.3675353404534474,0.1079237927302504,c
6725.0,2011.0,ford,excellent,6 cylinders,gas,163921.0,automatic,sedan,blue,123,2.3299731959208696,-0.11063014710379596,a
5574.0,2012.0,ford,excellent,4 cylinders,gas,140000.0,automatic,sedan,blue,222,2.4209304115440577,0.057038930730400374,a
47676.0,2016.0,ford,excellent,6 cylinders,gas,65009.0,automatic,truck,black,2204,2.313301396175937,0.18232029410035272,a
6871.0,2012.0,ford,excellent,4 cylinders,gas,101927.0,automatic,sedan,blue,1507,2.151338302870486,0.10119615731043152,c
16537.0,2011.0,ford,excellent,6 cylinders,gas,102868.0,automatic,truck,white,1505,2.061525596694798,0.033915288123171225,c
26503.0,2014.0,ford,excellent,8 cylinders,gas,67000.0,automatic,pickup,blue,677,2.213098855864448,0.18193606989124111,a
2484.0,2006.0,ford,excellent,4 cylinders,gas,170000.0,automatic,sedan,black,93,2.179971607942933,-0.06467864186142505,b
7588.0,2011.0,ford,excellent,6 cylinders,gas,120000.0,automatic,SUV,white,193,2.2471857843365286,0.08397944451007648,c
7963.0,2005.0,ford,good,8 cylinders,gas,217000.0,automatic,pickup,white,160,2.06660676379113,0.13837524556377714,c
26674.0,2016.0,ford,excellent,4 cylinders,gas,37370.0,automatic,SUV,red,4102,2.4016544274901763,0.16480312638397526,c
6003.0,2009.0,subaru,excellent,4 cylinders,gas,129148.0,manual,SUV,blue,3606,2.264222457721856,0.04171729862903352,b
34619.0,2017.0,ford,good,6 cylinders,gas,14874.0,automatic,pickup,red,5057,2.50685848226396,0.006805622135756639,b
39782.0,2015.0,ford,excellent,8 cylinders,gas,59000.0,automatic,truck,white,390,2.3166870386000697,0.11697247027365687,b
31075.0,2016.0,ford,excellent,8 cylinders,gas,11800.0,automatic,pickup,silver,543,2.309292163384157,-0.1483338586304764,a
6487.0,2010.0,ford,excellent,4 cylinders,gas,115966.0,automatic,SUV,white,7855,2.326745769614293,-0.17416609552054574,a
32783.0,2012.0,ford,good,8 cylinders,gas,116300.0,automatic,pickup,white,6256,2.4130992102612505,0.24189918206961866,a
12834.0,2013.0,ford,excellent,6 cylinders,gas,89968.0,automatic,SUV,blue,4231,2.315057153206872,0.09451407189587266,b
4623.0,2005.0,subaru,excellent,4 cylinders,gas,143884.0,automatic,sedan,silver,198,1.945138787509205,0.14533075860776665,a
4149.0,2002.0,ford,excellent,6 cylinders,gas,173.0,automatic,SUV,silver,389,2.059562964757053,0.2167466643973105,a
4790.0,2010.0,ford,fair,4 cylinders,gas,110000.0,automatic,sedan,red,133,2.130589314444249,0.021414591994914998,a
3269.0,2013.0,ford,excellent,4 cylinders,gas,134000.0,automatic,sedan,red,1567,2.103392048475321,0.16759857019302685,c
10325.0,2010.0,ford,like new,6 cylinders,gas,170000.0,automatic,sedan,white,2321,2.189457923039751,0.2986949954265801,c
7908.0,2011.0,subaru,good,4 cylinders,gas,142000.0,automatic,sedan,black,2839,2.308364528855978,0.2357686753742801,a
32990.0,2018.0,ford,excellent,8 cylinders,gas,49087.0,automatic,truck,white,4018,2.5232632455796424,0.0810337643042138,b
1560.0,2008.0,ford,good,8 cylinders,gas,275000.0,automatic,pickup,white,369,2.13685231727346,0.040186993460047504,c
8224.0,2002.0,ford,excellent,8 cylinders,gas,128000.0,automatic,pickup,red,877,2.149168167840288,0.17489077681846305,c
15881.0,2015.0,ford,like new,4 cylinders,gas,18938.0,automatic,sedan,blue,317,2.402339746824353,-0.08716257059663288,a
6664.0,2010.0,ford,excellent,6 cylinders,gas,114000.0,automatic,sedan,red,1087,2.15708633716111,0.1787629540790608,b
6503.0,2014.0,ford,excellent,4 cylinders,gas,79250.0,automatic,sedan,red,325,2.1207603917781817,-0.17341314843856506,b
16059.0,2015.0,ford,excellent,4 cylinders,gas,56651.0,automatic,SUV,white,405,2.4202070570074703,0.09147791653694724,b
6831.0,2010.0,ford,good,4 cylinders,gas,,automatic,sedan,silver,843,2.2303369558951296,0.2217495820941944,c
6181.0,2013.0,ford,good,4 cylinders,gas,123432.0,automatic,sedan,red,922,2.255615397026438,0.12227298559860827,b
49242.0,2015.0,ford,excellent,6 cylinders,gas,53580.0,automatic,truck,white,1356,2.2803514426439664,0.18155169917964972,b
7109.0,2000.0,ford,excellent,8 cylinders,gas,138315.0,automatic,SUV,white,3884,1.9350597237909768,0.2049023563915445,c
6807.0,2008.0,ford,like new,6 cylinders,gas,162000.0,automatic,sedan,silver,1022,2.1018138595442237,0.23758780368206825,c
9916.0,2007.0,ford,excellent,8 cylinders,gas,152390.0,automatic,pickup,white,1346,2.1091754886460063,0.0724765116758929,b
19855.0,2017.0,ford,good,8 cylinders,gas,123000.0,automatic,truck,red,2800,2.472695966172679,0.07558540017953295,a
4712.0,2010.0,subaru,good,4 cylinders,gas,159000.0,automatic,sedan,blue,583,2.3122116650759437,0.10830204798655382,a
4948.0,2007.0,ford,good,6 cylinders,gas,132000.0,automatic,SUV,white,852,2.068010249507201,0.14041101931130834,a
6618.0,2011.0,ford,good,6 cylinders,gas,,automatic,SUV,silver,644,2.1689858357410774,-0.030349757665036812,b
21062.0,2016.0,ford,excellent,6 cylinders,gas,65006.0,automatic,truck,white,3676,2.4679746051952742,0.03969986810838756,a
5057.0,2014.0,ford,good,4 cylinders,gas,132767.0,automatic,sedan,black,1077,2.407977638574878,0.1405674181294544,a
8913.0,2011.0,subaru,excellent,4 cylinders,gas,135139.0,automatic,sedan,red,3400,2.187080506851308,0.35336204447992936,b
3270.0,1998.0,ford,good,6 cylinders,gas,185150.0,automatic,SUV,red,435,2.0635087433238986,0.065381264869463,a
36029.0,2015.0,ford,excellent,6 cylinders,gas,91312.0,automatic,truck,silver,470,2.484744515756318,0.17519531765536284,b
56367.0,2020.0,ford,excellent,6 cylinders,gas,32731.0,automatic,SUV,white,555,2.4307901760766315,0.14129955979739708,a
9582.0,2003.0,ford,good,8 cylinders,gas,260000.0,automatic,SUV,black,569,2.1409542037196587,0.09775342575414024,b
23544.0,2016.0,ford,excellent,6 cylinders,gas,85699.0,automatic,pickup,white,105,2.212087094116706,0.0241614871792846,a
12800.0,2014.0,subaru,excellent,4 cylinders,gas,84165.0,automatic,SUV,white,1054,2.181178106796265,-0.07659044942256815,b
7543.0,2001.0,ford,good,6 cylinders,gas,122586.0,automatic,pickup,blue,469,2.0420694165889435,0.11794208704754132,a
39252.0,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.278489375338297,0.1548242882034481,c
26241.0,2017.0,ford,excellent,6 cylinders,gas,84878.0,automatic,SUV,black,7981,2.459678134479834,-0.11223966988777442,a
3253.0,1997.0,ford,good,8 cylinders,gas,170.0,automatic,SUV,white,165,1.9171158564551332,0.10129540485270763,a
13182.0,2006.0,ford,excellent,8 cylinders,gas,116445.0,automatic,truck,silver,1602,2.1067644802724956,0.10279050273682566,a
16175.0,2014.0,ford,excellent,4 cylinders,gas,60299.0,automatic,SUV,blue,4873,2.4128385665480536,0.12001224239575085,a
17350.0,2014.0,ford,excellent,6 cylinders,gas,112467.0,automatic,SUV,silver,406,2.297303558295895,0.08508417980722384,c
8208.0,2002.0,ford,good,8 cylinders,gas,102000.0,automatic,pickup,black,339,2.118981334129304,-0.012212063470946277,b
63060.0,2018.0,ford,excellent,8 cylinders,gas,14750.0,automatic,truck,blue,628,2.3882469293307143,0.2388102687554641,a
3241.0,1990.0,ford,good,8 cylinders,gas,80000.0,automatic,truck,blue,241,1.830197546547755,0.09633822876588168,a
7607.0,2013.0,ford,excellent,4 cylinders,gas,110000.0,automatic,sedan,white,403,2.2794170077331497,0.2048539344207657,a
4888.0,2001.0,ford,good,8 cylinders,gas,270849.0,automatic,pickup,red,432,1.94939734294586,0.0983273387858326,a
500.0,2010.0,ford,excellent,8 cylinders,gas,184074.0,automatic,truck,red,4335,2.167610277330541,0.2623578278736599,a
15397.0,2017.0,ford,like new,4 cylinders,gas,44165.0,automatic,sedan,red,4325,2.4169981855558658,0.08164733949304341,b
5717.0,2008.0,ford,excellent,4 cylinders,gas,99000.0,automatic,sedan,black,69,2.245253657834628,0.043447760073223735,a
5249.0,2005.0,subaru,excellent,4 cylinders,gas,143884.0,automatic,sedan,silver,198,2.004844470271903,0.17079974454848512,b
1850.0,1994.0,ford,good,6 cylinders,gas,,manual,truck,blue,273,1.8912029503015444,0.12465186915147353,a
5322.0,2010.0,ford,good,4 cylinders,gas,154403.0,automatic,sedan,black,2245,2.1399203061513314,0.20661034694390126,a
19030.0,2009.0,ford,excellent,8 cylinders,gas,152415.0,automatic,truck,black,3476,1.954911533538844,0.17848969341706666,b
500.0,2011.0,ford,excellent,6 cylinders,gas,157041.0,automatic,SUV,white,448,2.370515916773944,0.058365077274719075,a
